Project ID,Project Start Date,Project Completion Date,Borough,Postcode,Census Tract,NTA - Neighborhood Tabulation Area,Building Completion Date,Reporting Construction Type,Extended Affordability Only,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,All Counted Units,Total Units,Project Start Year,Project End Year,Percent
71079,2021-04-16,2024-01-01,Queens,11377,18502,QN31,,New Construction,No,0,0,0,0,4,4,12,2021,2024,0.333
71081,2021-04-16,2024-01-01,Manhattan,10033,269,MN35,,New Construction,No,0,0,3,0,0,3,15,2021,2024,0.2
71082,2021-04-16,2022-06-17,Brooklyn,11213,309,BK61,06/17/2022,New Construction,No,0,0,0,0,3,3,8,2021,2022,0.375
71078,2021-04-15,2021-08-06,Bronx,10463,269,BX30,08/06/2021,New Construction,No,0,0,0,28,0,28,64,2021,2021,0.438
70957,2021-04-13,2021-04-13,Queens,11431,,,04/13/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
69254,2021-04-09,2024-01-01,Queens,11433,44601,QN61,,New Construction,No,0,0,30,0,0,30,605,2021,2024,0.05
71077,2021-04-09,2021-10-08,Brooklyn,11215,117,BK37,10/08/2021,New Construction,No,0,0,0,0,6,6,20,2021,2021,0.3
70959,2021-04-08,2021-04-08,Queens,11431,,,04/08/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70960,2021-04-08,2021-04-08,Brooklyn,11201,,,04/08/2021,New Construction,No,0,1,0,0,0,1,1,2021,2021,1.0
71076,2021-04-01,2024-01-01,Queens,11102,6501,QN70,,New Construction,No,0,0,0,0,3,3,7,2021,2024,0.429
69441,2021-03-31,2024-01-01,Brooklyn,11216,221,BK61,,Preservation,No,0,4,0,0,0,4,4,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,305,BK61,,Preservation,No,2,6,1,0,0,9,9,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,221,BK61,,Preservation,No,1,5,2,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,221,BK61,,Preservation,No,3,4,1,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,221,BK61,,Preservation,No,0,7,1,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,217,BK61,,Preservation,No,2,6,0,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11233,383,BK35,,Preservation,No,0,8,0,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11233,383,BK35,,Preservation,No,2,4,2,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,295,BK35,,Preservation,No,1,26,8,0,0,36,36,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,295,BK35,,Preservation,No,0,11,1,0,0,12,12,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,383,BK35,,Preservation,No,0,6,2,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,293,BK35,,Preservation,No,0,8,0,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,293,BK35,,Preservation,No,1,5,2,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11207,1160,BK82,,Preservation,No,2,6,4,0,0,12,12,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11207,1160,BK82,,Preservation,No,2,5,5,0,0,13,13,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,305,BK61,,Preservation,No,2,13,4,0,0,20,20,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,385,BK35,,Preservation,No,1,2,1,0,0,4,4,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,293,BK35,,Preservation,No,1,8,0,0,0,9,9,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,385,BK35,,Preservation,No,0,6,0,0,0,6,6,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,385,BK35,,Preservation,No,0,6,0,0,0,6,6,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11221,295,BK35,,Preservation,No,1,4,0,0,0,5,5,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11213,351,BK61,,Preservation,No,0,19,0,0,0,20,20,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,217,BK61,,Preservation,No,0,7,1,0,0,8,8,2021,2024,1.0
69441,2021-03-31,2024-01-01,Brooklyn,11238,217,BK61,,Preservation,No,1,3,0,0,0,4,4,2021,2024,1.0
70874,2021-03-26,2021-03-26,Bronx,10451,,,03/26/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70881,2021-03-26,2021-03-26,Staten Island,10341,,,03/26/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70871,2021-03-22,2022-03-18,Bronx,10454,19,BX39,03/18/2022,New Construction,No,0,0,0,0,17,17,55,2021,2022,0.309
70870,2021-03-19,2021-12-30,Brooklyn,11218,1502,BK40,12/30/2021,New Construction,No,0,0,0,0,3,3,9,2021,2021,0.333
70869,2021-03-18,2022-05-20,Brooklyn,11233,299,BK61,05/20/2022,New Construction,No,0,0,0,0,2,2,6,2021,2022,0.333
70869,2021-03-18,2022-05-20,Brooklyn,11233,299,BK61,05/20/2022,New Construction,No,0,0,0,0,2,2,6,2021,2022,0.333
72277,2021-03-18,2024-01-01,Brooklyn,11217,12902,BK37,,New Construction,No,0,0,0,0,258,258,858,2021,2024,0.301
68142,2021-03-17,2024-01-01,Brooklyn,11216,229,BK69,,New Construction,No,0,0,6,0,0,6,32,2021,2024,0.188
70802,2021-03-16,2021-04-24,Brooklyn,11201,,,04/24/2021,Preservation,No,0,0,1,0,0,1,1,2021,2021,1.0
70868,2021-03-16,2021-10-22,Bronx,10468,26701,BX28,10/22/2021,New Construction,No,0,0,0,0,5,5,15,2021,2021,0.333
70838,2021-03-12,2024-01-01,Manhattan,10003,52,MN13,,Preservation,No,0,0,0,0,12,12,240,2021,2024,0.05
70867,2021-03-11,2022-03-25,Bronx,10468,265,BX30,03/25/2022,New Construction,No,0,0,0,0,6,6,17,2021,2022,0.353
70873,2021-03-10,2021-03-10,Brooklyn,11201,,,03/10/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70866,2021-03-05,2024-01-01,Brooklyn,11238,217,BK61,,New Construction,No,0,0,0,0,3,3,10,2021,2024,0.3
70877,2021-03-05,2021-03-05,Queens,11431,,,03/05/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70864,2021-03-02,2024-01-01,Bronx,10454,2701,BX39,,New Construction,No,0,0,0,0,2,2,6,2021,2024,0.333
70865,2021-03-02,2022-06-24,Queens,11416,42,QN53,06/24/2022,New Construction,No,0,0,0,0,6,6,20,2021,2022,0.3
70760,2021-02-26,2021-02-26,Manhattan,10001,,,02/26/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
69878,2021-02-25,2024-01-01,Manhattan,10027,20901,MN09,,Preservation,Yes,88,1,12,0,0,102,102,2021,2024,1.0
70759,2021-02-25,2021-02-25,Queens,11431,,,02/25/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70860,2021-02-25,2024-01-01,Brooklyn,11226,792,BK95,,New Construction,No,0,0,0,0,3,3,8,2021,2024,0.375
70860,2021-02-25,2024-01-01,Brooklyn,11226,792,BK95,,New Construction,No,0,0,0,0,3,3,8,2021,2024,0.375
71060,2021-02-25,2024-01-01,Queens,11374,69701,QN18,,Preservation,No,0,1,29,20,0,50,50,2021,2024,1.0
67268,2021-02-24,2024-01-01,Brooklyn,11232,101,BK32,,New Construction,No,0,0,27,0,0,27,150,2021,2024,0.18
70840,2021-02-24,2024-01-01,Queens,11101,19,QN31,,New Construction,No,0,0,0,0,337,337,1122,2021,2024,0.3
70857,2021-02-24,2021-10-29,Bronx,10461,300,BX10,10/29/2021,New Construction,No,0,0,0,0,7,7,22,2021,2021,0.318
70859,2021-02-24,2021-11-19,Brooklyn,11221,393,BK78,11/19/2021,New Construction,No,0,0,0,0,3,3,7,2021,2021,0.429
70855,2021-02-22,2021-05-28,Bronx,10467,374,BX44,05/28/2021,New Construction,No,0,0,0,0,3,3,8,2021,2021,0.375
70751,2021-02-18,2021-02-18,Manhattan,10001,,,02/18/2021,New Construction,No,0,1,0,0,0,1,1,2021,2021,1.0
70752,2021-02-18,2021-02-18,Queens,11431,,,02/18/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70854,2021-02-18,2022-07-01,Brooklyn,11230,546,BK43,07/01/2022,New Construction,No,0,0,0,0,17,17,56,2021,2022,0.304
70850,2021-02-12,2021-11-12,Brooklyn,11233,36501,BK79,11/12/2021,New Construction,No,0,0,0,0,3,3,9,2021,2021,0.333
70852,2021-02-12,2022-04-20,Bronx,10453,241,BX41,04/20/2022,New Construction,No,0,0,0,0,13,13,43,2021,2022,0.302
70847,2021-02-11,2021-10-29,Brooklyn,11233,36501,BK79,10/29/2021,New Construction,No,0,0,0,0,3,3,9,2021,2021,0.333
70748,2021-02-09,2021-02-09,Brooklyn,11201,,,02/09/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70749,2021-02-09,2021-02-09,Staten Island,10341,,,02/09/2021,New Construction,No,0,1,0,0,0,1,1,2021,2021,1.0
70862,2021-02-09,2024-01-01,Brooklyn,11211,513,BK73,,New Construction,No,0,0,0,0,3,3,10,2021,2024,0.3
70863,2021-02-09,2024-01-01,Manhattan,10128,15601,MN32,,Preservation,No,0,0,0,11,0,11,208,2021,2024,0.053
70861,2021-02-08,2021-04-09,Brooklyn,11225,804,BK60,04/09/2021,New Construction,No,0,0,0,0,2,2,6,2021,2021,0.333
70858,2021-02-05,2024-01-01,Queens,11101,157,QN70,,New Construction,No,0,0,0,0,43,43,143,2021,2024,0.301
70853,2021-02-04,2024-01-01,Brooklyn,11221,387,BK35,,New Construction,No,0,0,0,0,3,3,10,2021,2024,0.3
70853,2021-02-04,2024-01-01,Brooklyn,11221,387,BK35,,New Construction,No,0,0,0,0,3,3,10,2021,2024,0.3
70856,2021-02-04,2022-04-20,Brooklyn,11226,822,BK60,04/20/2022,New Construction,No,0,0,0,0,5,5,16,2021,2022,0.312
70849,2021-02-03,2022-04-01,Bronx,10457,36901,BX17,04/01/2022,New Construction,No,0,0,0,0,9,9,28,2021,2022,0.321
70851,2021-02-03,2024-01-01,Brooklyn,11226,512,BK42,,New Construction,No,0,0,0,0,15,15,48,2021,2024,0.312
70665,2021-01-29,2021-01-29,Staten Island,10341,,,01/29/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
69813,2021-01-28,2024-01-01,Brooklyn,11206,507,BK75,,New Construction,No,0,40,22,15,0,77,77,2021,2024,1.0
70488,2021-01-27,2024-01-01,Manhattan,10027,222,MN11,,New Construction,No,0,0,0,0,34,34,34,2021,2024,1.0
68867,2021-01-26,2024-01-01,Manhattan,10030,227,MN04,,New Construction,No,0,0,6,14,0,20,20,2021,2024,1.0
69261,2021-01-22,2024-01-01,Brooklyn,11235,36002,BK19,,Preservation,No,151,3,0,0,0,154,154,2021,2024,1.0
70839,2021-01-22,2024-01-01,Brooklyn,11221,423,BK78,,New Construction,No,0,0,9,0,0,9,48,2021,2024,0.188
70839,2021-01-22,2024-01-01,Brooklyn,11221,423,BK78,,New Construction,No,0,0,1,0,7,8,8,2021,2024,1.0
70663,2021-01-21,2021-01-21,Brooklyn,11201,,,01/21/2021,New Construction,No,0,1,0,0,0,1,1,2021,2021,1.0
70666,2021-01-21,2021-01-21,Bronx,10451,,,01/21/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70846,2021-01-21,2021-11-19,Brooklyn,11213,311,BK61,11/19/2021,New Construction,No,0,0,0,0,3,3,8,2021,2021,0.375
70848,2021-01-21,2022-04-29,Brooklyn,11211,527,BK73,04/29/2022,New Construction,No,0,0,0,0,19,19,63,2021,2022,0.302
70843,2021-01-20,2022-01-19,Brooklyn,11224,348,BK21,01/19/2022,New Construction,No,0,0,0,0,6,6,20,2021,2022,0.3
70844,2021-01-20,2024-01-01,Manhattan,10032,24301,MN36,,New Construction,No,0,0,0,0,5,5,16,2021,2024,0.312
70845,2021-01-20,2022-01-10,Brooklyn,11235,600,BK17,01/10/2022,New Construction,No,0,0,0,0,4,4,11,2021,2022,0.364
72278,2021-01-20,2024-01-01,Queens,11102,81,QN71,,New Construction,No,0,0,0,0,9,9,30,2021,2024,0.3
70842,2021-01-19,2021-08-10,Brooklyn,11221,395,BK78,08/10/2021,New Construction,No,0,0,0,0,3,3,8,2021,2021,0.375
70841,2021-01-15,2022-04-01,Brooklyn,11207,1146,BK83,04/01/2022,New Construction,No,0,0,0,0,3,3,10,2021,2022,0.3
72279,2021-01-14,2022-06-17,Queens,11368,427,QN25,06/17/2022,New Construction,No,0,0,0,0,3,3,7,2021,2022,0.429
72482,2021-01-14,2024-01-01,Bronx,10468,40701,BX28,,New Construction,No,0,0,0,0,14,14,46,2021,2024,0.304
70659,2021-01-12,2021-01-12,Queens,11431,,,01/12/2021,New Construction,No,0,0,1,0,0,1,1,2021,2021,1.0
70837,2021-01-11,2022-03-25,Brooklyn,11203,87401,BK60,03/25/2022,New Construction,No,0,0,0,0,3,3,10,2021,2022,0.3
69817,2021-01-06,2024-01-01,Manhattan,10039,234,MN03,,Preservation,Yes,0,6,4,1,0,11,11,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,0,5,3,1,0,9,9,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,0,3,5,0,0,9,9,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,1,4,3,2,0,10,10,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,0,3,5,2,0,10,10,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,0,5,4,1,0,10,10,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,0,12,9,3,0,24,24,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,0,12,8,4,0,24,24,2021,2024,1.0
69817,2021-01-06,2024-01-01,Manhattan,10039,259,MN03,,Preservation,Yes,0,5,4,1,0,10,10,2021,2024,1.0
70836,2021-01-04,2021-10-22,Bronx,10467,380,BX44,10/22/2021,New Construction,No,0,0,0,0,4,4,11,2021,2021,0.364
68797,2020-12-31,2024-01-01,Bronx,10451,63,BX63,,New Construction,No,0,0,71,0,0,71,338,2020,2024,0.21
68866,2020-12-31,2020-12-31,Manhattan,10030,230,MN03,12/31/2020,Preservation,Yes,27,22,5,0,0,55,55,2020,2020,1.0
68866,2020-12-31,2020-12-31,Manhattan,10030,230,MN03,12/31/2020,Preservation,Yes,4,48,2,0,0,55,55,2020,2020,1.0
68866,2020-12-31,2020-12-31,Manhattan,10030,230,MN03,12/31/2020,Preservation,Yes,3,16,0,0,0,20,20,2020,2020,1.0
68866,2020-12-31,2020-12-31,Manhattan,10030,230,MN03,12/31/2020,Preservation,Yes,12,16,2,0,0,31,31,2020,2020,1.0
68866,2020-12-31,2020-12-31,Manhattan,10030,230,MN03,12/31/2020,Preservation,Yes,2,6,4,1,0,13,13,2020,2020,1.0
68866,2020-12-31,2020-12-31,Manhattan,10030,230,MN03,12/31/2020,Preservation,Yes,3,7,2,0,0,13,13,2020,2020,1.0
68866,2020-12-31,2020-12-31,Manhattan,10030,230,MN03,12/31/2020,Preservation,Yes,1,10,2,0,0,13,13,2020,2020,1.0
69305,2020-12-31,2024-01-01,Bronx,10467,421,BX43,,Preservation,No,0,2,22,0,0,25,25,2020,2024,1.0
69330,2020-12-31,2024-01-01,Bronx,10451,63,BX63,,New Construction,No,0,0,43,0,0,43,206,2020,2024,0.209
70165,2020-12-31,2020-12-31,Bronx,10454,25,BX39,12/31/2020,Preservation,No,14,1,1,0,0,16,16,2020,2020,1.0
70165,2020-12-31,2020-12-31,Bronx,10454,25,BX39,12/31/2020,Preservation,No,36,3,1,0,0,40,40,2020,2020,1.0
70165,2020-12-31,2020-12-31,Bronx,10454,25,BX39,12/31/2020,Preservation,No,13,5,1,0,0,19,19,2020,2020,1.0
70165,2020-12-31,2020-12-31,Bronx,10454,25,BX39,12/31/2020,Preservation,No,17,1,1,0,0,20,20,2020,2020,1.0
64886,2020-12-30,2024-01-01,Queens,11691,103202,QN15,,New Construction,No,89,88,176,0,0,354,354,2020,2024,1.0
67746,2020-12-30,2024-01-01,Manhattan,10031,225,MN04,,Preservation,No,4,5,0,0,0,9,9,2020,2024,1.0
67746,2020-12-30,2024-01-01,Manhattan,10031,225,MN04,,Preservation,No,3,13,6,0,0,23,23,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10460,363,BX17,02/01/2022,Preservation,Yes,0,34,7,0,0,42,42,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10457,37504,BX17,02/15/2022,Preservation,Yes,0,14,5,0,0,20,20,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10458,38301,BX40,11/19/2021,Preservation,Yes,0,8,0,0,0,8,8,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10458,38301,BX40,11/19/2021,Preservation,Yes,0,7,1,0,0,8,8,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10453,251,BX36,06/14/2022,Preservation,Yes,0,42,7,0,0,50,50,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10460,36501,BX17,09/30/2022,Preservation,Yes,1,25,5,0,0,32,32,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10453,24501,BX36,02/15/2022,Preservation,Yes,0,22,9,0,0,32,32,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10453,243,BX36,07/19/2021,Preservation,Yes,0,17,3,0,0,21,21,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10457,38301,BX40,11/19/2021,Preservation,Yes,0,7,0,0,0,8,8,2020,2024,1.0
69020,2020-12-30,2024-01-01,Bronx,10458,38301,BX40,,Preservation,Yes,2,40,9,0,0,52,52,2020,2024,1.0
63772,2020-12-29,2024-01-01,Bronx,10451,63,BX63,,New Construction,No,163,108,162,108,0,542,542,2020,2024,1.0
65499,2020-12-29,2024-01-01,Brooklyn,11222,561,BK76,,New Construction,No,0,0,215,0,0,215,216,2020,2024,0.995
66751,2020-12-29,2024-01-01,Bronx,10458,38302,BX40,,New Construction,No,46,48,87,0,0,182,182,2020,2024,1.0
66940,2020-12-28,2024-01-01,Brooklyn,11211,527,BK73,,Preservation,No,31,10,0,0,0,41,41,2020,2024,1.0
70534,2020-12-24,2022-04-15,Bronx,10458,391,BX06,04/15/2022,New Construction,No,0,0,0,25,0,25,50,2020,2022,0.5
69230,2020-12-23,2024-01-01,Manhattan,10002,1402,MN28,,New Construction,No,0,74,0,20,0,94,378,2020,2024,0.249
67357,2020-12-22,2024-01-01,Bronx,10459,119,BX27,,Preservation,No,0,0,0,4,0,4,4,2020,2024,1.0
67357,2020-12-22,2024-01-01,Bronx,10455,79,BX34,,Preservation,No,0,0,0,25,0,26,26,2020,2024,1.0
67357,2020-12-22,2024-01-01,Bronx,10459,133,BX35,,Preservation,No,0,0,0,20,0,21,21,2020,2024,1.0
67357,2020-12-22,2024-01-01,Bronx,10459,133,BX35,,Preservation,No,0,0,0,20,0,20,20,2020,2024,1.0
70077,2020-12-22,2021-11-17,Bronx,10454,33,BX39,11/17/2021,Preservation,Yes,158,22,10,0,0,191,191,2020,2021,1.0
70533,2020-12-22,2024-01-01,Queens,11368,44301,QN25,,New Construction,No,0,0,0,0,3,3,7,2020,2024,0.429
65304,2020-12-17,2024-01-01,Brooklyn,11208,1220,BK82,,New Construction,No,44,36,79,0,0,160,160,2020,2024,1.0
66722,2020-12-17,2024-01-01,Queens,11433,264,QN01,,Preservation,No,95,4,0,0,0,100,100,2020,2024,1.0
66879,2020-12-17,2024-01-01,Bronx,10460,359,BX17,,New Construction,No,71,60,129,0,0,261,261,2020,2024,1.0
67599,2020-12-17,2024-01-01,Bronx,10451,,,,New Construction,No,111,18,41,0,0,171,171,2020,2024,1.0
68125,2020-12-17,2024-01-01,Bronx,10467,380,BX44,,New Construction,No,45,15,27,0,0,87,87,2020,2024,1.0
68125,2020-12-17,2024-01-01,Bronx,10467,380,BX44,,New Construction,No,48,3,31,0,0,83,83,2020,2024,1.0
68132,2020-12-17,2024-01-01,Bronx,10458,397,BX06,,New Construction,No,187,0,0,0,0,188,188,2020,2024,1.0
68160,2020-12-17,2024-01-01,Bronx,10462,21002,BX46,,New Construction,No,220,0,0,0,0,221,221,2020,2024,1.0
68741,2020-12-17,2024-01-01,Bronx,10458,413,BX05,,New Construction,No,113,32,14,0,0,160,160,2020,2024,1.0
68741,2020-12-17,2024-01-01,Bronx,10458,413,BX05,,New Construction,No,113,32,17,0,0,163,163,2020,2024,1.0
70531,2020-12-17,2022-05-13,Bronx,10457,37504,BX17,05/13/2022,New Construction,No,0,0,0,0,14,14,45,2020,2022,0.311
70489,2020-12-16,2020-12-16,Queens,11431,,,12/16/2020,New Construction,No,0,0,1,0,0,1,1,2020,2020,1.0
70490,2020-12-16,2020-12-16,Bronx,10451,,,12/16/2020,New Construction,No,0,0,1,0,0,1,1,2020,2020,1.0
70527,2020-12-16,2021-09-10,Brooklyn,11229,59401,BK17,09/10/2021,New Construction,No,0,0,0,0,18,18,60,2020,2021,0.3
70529,2020-12-16,2021-07-23,Bronx,10467,394,BX44,07/23/2021,New Construction,No,0,0,0,0,3,3,8,2020,2021,0.375
68733,2020-12-14,2024-01-01,Brooklyn,11205,18501,BK68,,Preservation,No,34,31,9,0,0,74,74,2020,2024,1.0
70525,2020-12-14,2021-12-17,Brooklyn,11219,224,BK88,12/17/2021,New Construction,No,0,0,0,0,2,2,6,2020,2021,0.333
70526,2020-12-14,2021-07-23,Brooklyn,11210,788,BK42,07/23/2021,New Construction,No,0,0,0,0,3,3,7,2020,2021,0.429
70526,2020-12-14,2021-07-23,Brooklyn,11210,788,BK42,07/23/2021,New Construction,No,0,0,0,0,3,3,8,2020,2021,0.375
70523,2020-12-11,2024-01-01,Queens,11368,405,QN26,,New Construction,No,0,0,0,0,2,2,6,2020,2024,0.333
70524,2020-12-11,2021-11-12,Brooklyn,11206,391,BK78,11/12/2021,New Construction,No,0,0,0,0,3,3,8,2020,2021,0.375
68782,2020-12-10,2024-01-01,Brooklyn,11238,193,BK69,,Preservation,No,0,326,0,0,0,327,327,2020,2024,1.0
70521,2020-12-04,2022-01-28,Brooklyn,11226,824,BK95,01/28/2022,New Construction,No,0,0,0,0,32,32,105,2020,2022,0.305
70522,2020-12-04,2021-03-05,Brooklyn,11221,281,BK35,03/05/2021,New Construction,No,0,0,0,0,6,6,20,2020,2021,0.3
67539,2020-12-03,2024-01-01,Brooklyn,11207,1198,BK82,,New Construction,No,0,7,7,0,2,16,68,2020,2024,0.235
69502,2020-12-03,2024-01-01,Manhattan,10030,227,MN04,,Preservation,Yes,74,18,2,0,0,94,94,2020,2024,1.0
69877,2020-12-01,2024-01-01,Bronx,10451,,,,Preservation,No,0,118,194,0,0,312,312,2020,2024,1.0
69877,2020-12-01,2024-01-01,Bronx,10451,,,,Preservation,No,0,59,253,0,0,313,313,2020,2024,1.0
69877,2020-12-01,2024-01-01,Bronx,10451,,,,Preservation,No,0,59,253,0,0,312,312,2020,2024,1.0
69877,2020-12-01,2024-01-01,Bronx,10451,,,,Preservation,No,0,133,179,0,0,312,312,2020,2024,1.0
69877,2020-12-01,2024-01-01,Bronx,10451,,,,Preservation,No,0,79,233,0,0,312,312,2020,2024,1.0
69877,2020-12-01,2024-01-01,Bronx,10451,,,,Preservation,No,0,58,254,0,0,313,313,2020,2024,1.0
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,0,6,1,3,5,15,20,2020,2024,0.75
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,0,7,1,1,5,14,20,2020,2024,0.7
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,2,2,1,1,10,16,20,2020,2024,0.8
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,0,1,0,2,9,13,21,2020,2024,0.619
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,3,1,0,3,8,15,17,2020,2024,0.882
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,1,3,0,2,10,16,18,2020,2024,0.889
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,0,2,0,4,9,15,20,2020,2024,0.75
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,1,3,2,2,4,12,20,2020,2024,0.6
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,1,3,2,4,5,15,20,2020,2024,0.75
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,1,2,2,4,7,16,20,2020,2024,0.8
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,0,2,4,3,2,11,20,2020,2024,0.55
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,0,2,4,4,7,17,20,2020,2024,0.85
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,2,1,2,1,10,16,20,2020,2024,0.8
69484,2020-11-27,2024-01-01,Manhattan,10019,127,MN15,,Preservation,No,0,1,1,2,4,8,17,2020,2024,0.471
68409,2020-11-25,2024-01-01,Brooklyn,11231,51,BK33,,New Construction,No,0,0,5,0,0,5,5,2020,2024,1.0
68409,2020-11-25,2024-01-01,Brooklyn,11231,51,BK33,,New Construction,No,0,0,0,0,0,0,2,2020,2024,0.0
68409,2020-11-25,2024-01-01,Brooklyn,11231,51,BK33,,New Construction,No,0,0,0,0,0,0,2,2020,2024,0.0
70480,2020-11-25,2020-11-25,Manhattan,10001,,,11/25/2020,New Construction,No,0,0,1,0,0,1,1,2020,2020,1.0
65467,2020-11-23,2024-01-01,Manhattan,10035,194,MN34,,Preservation,No,0,0,0,5,0,5,5,2020,2024,1.0
65467,2020-11-23,2024-01-01,Manhattan,10027,220,MN11,,Preservation,No,0,7,0,7,0,14,14,2020,2024,1.0
65467,2020-11-23,2024-01-01,Manhattan,10029,17402,MN33,,Preservation,No,0,3,0,6,0,9,9,2020,2024,1.0
65467,2020-11-23,2024-01-01,Manhattan,10035,242,MN34,,Preservation,No,0,4,0,6,0,10,10,2020,2024,1.0
70479,2020-11-20,2020-11-20,Bronx,10451,,,11/20/2020,New Construction,No,0,0,1,0,0,1,1,2020,2020,1.0
70520,2020-11-20,2022-02-28,Bronx,10457,391,BX06,02/28/2022,New Construction,No,0,0,0,0,5,5,16,2020,2022,0.312
70519,2020-11-18,2021-06-17,Brooklyn,11205,1237,BK75,06/17/2021,New Construction,No,0,0,0,0,3,3,8,2020,2021,0.375
69284,2020-11-17,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,0,6,25,4,0,35,35,2020,2024,1.0
69284,2020-11-17,2024-01-01,Manhattan,10039,23502,MN03,,Preservation,No,1,6,30,10,0,47,47,2020,2024,1.0
69284,2020-11-17,2024-01-01,Manhattan,10031,23501,MN04,,Preservation,No,1,4,2,15,0,23,23,2020,2024,1.0
